geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp
QLD,Manufacturing,2032,,,,,,,,
QLD,Manufacturing,2033,,,,,,,,
QLD,Manufacturing,2034,,,,,,,,
QLD,Manufacturing,2035,,,,,,,,
QLD,Manufacturing,2036,,,,,,,,
QLD,Manufacturing,2037,,,,,,,,
QLD,Manufacturing,2038,,,,,,,,
QLD,Manufacturing,2039,,,,,,,,
QLD,Manufacturing,2040,,,,,,,,
QLD,Manufacturing,2041,,,,,,,,
QLD,Manufacturing,2042,,,,,,,,
QLD,Manufacturing,2043,,,,,,,,
QLD,Manufacturing,2044,,,,,,,,
QLD,Manufacturing,2045,,,,,,,,
QLD,Manufacturing,2046,,,,,,,,
QLD,Manufacturing,2047,,,,,,,,
QLD,Manufacturing,2048,,,,,,,,
QLD,Manufacturing,2049,,,,,,,,
QLD,Manufacturing,2050,,,,,,,,
QLD,Mining,1990,,,,,,,,
QLD,Mining,2005,,,,13.461,,,,
QLD,Mining,2006,,,,,,,,
QLD,Mining,2007,,,,,,,,
QLD,Mining,2008,,,,,,,,
QLD,Mining,2009,,,0.46017548053869334,15.04272,32.689095,,,
QLD,Mining,2010,,,0.6553164521161742,17.0304,25.988055,,,
QLD,Mining,2011,,,0.5713795888310333,16.24761,28.435755,,,
QLD,Mining,2012,,,0.7256642956422206,18.19498,25.07355,,,
QLD,Mining,2013,,,0.7367227565192551,16.24761,22.053900000000002,,,
QLD,Mining,2014,,,0.8709455886938148,19.51145,22.402605,,,
QLD,Mining,2015,,,0.9797662704832725,22.54645,23.01207,,,
QLD,Mining,2016,,,0.8034184672646081,25.73878,32.03658,,,
QLD,Mining,2017,,,0.6036531596911513,27.786330000000003,46.03029,,,
QLD,Mining,2018,,,0.6621843181407358,30.29531,45.750569999999996,,,
QLD,Mining,2019,,,,,,,,
QLD,Mining,2020,,,,,,,,
QLD,Mining,2021,,,,,,,,
QLD,Mining,2022,,,,,,,,
QLD,Mining,2023,,,,,,,,
QLD,Mining,2024,,,,,,,,
QLD,Mining,2025,,,,,,,,
QLD,Mining,2026,,,,,,,,
QLD,Mining,2027,,,,,,,,
QLD,Mining,2028,,,,,,,,
QLD,Mining,2029,,,,,,,,
QLD,Mining,2030,,,,,,,,
QLD,Mining,2031,,,,,,,,
QLD,Mining,2032,,,,,,,,
QLD,Mining,2033,,,,,,,,
QLD,Mining,2034,,,,,,,,
QLD,Mining,2035,,,,,,,,
QLD,Mining,2036,,,,,,,,
QLD,Mining,2037,,,,,,,,
QLD,Mining,2038,,,,,,,,
QLD,Mining,2039,,,,,,,,
QLD,Mining,2040,,,,,,,,
QLD,Mining,2041,,,,,,,,
QLD,Mining,2042,,,,,,,,
QLD,Mining,2043,,,,,,,,
QLD,Mining,2044,,,,,,,,
QLD,Mining,2045,,,,,,,,
QLD,Mining,2046,,,,,,,,
QLD,Mining,2047,,,,,,,,
QLD,Mining,2048,,,,,,,,
QLD,Mining,2049,,,,,,,,
QLD,Mining,2050,,,,,,,,
QLD,Overall,1990,,,,,,,,
QLD,Overall,2005,,,,,,,,
QLD,Overall,2006,,,,,,,,
QLD,Overall,2007,,,,,,,,
QLD,Overall,2008,,,,,,,,
QLD,Overall,2009,,,,,,40.00033265792994,4.328771,2.6712362469624753
QLD,Overall,2010,,,,,,39.896448011507594,4.404744,2.6264659194722784
QLD,Overall,2011,,,,,,36.435695493500006,4.476778,2.595440292102936
QLD,Overall,2012,,,,,,36.265128252384116,4.568687,2.6248438555760116
QLD,Overall,2013,,,,,,34.14598317065077,4.652824,2.4972382363914902
QLD,Overall,2014,,,,,,33.496801565708324,4.719653,2.5744435025202064
QLD,Overall,2015,,,,,,33.303708150295165,4.777692,2.7257198664124855
QLD,Overall,2016,,,,,,32.69304038345959,4.845152,2.7866906961845577
QLD,Overall,2017,,,,,,32.9070580949807,4.928412,2.6956614016847618
QLD,Overall,2018,,,,,,34.07959050846755,5.013437,2.650098126295394
QLD,Overall,2019,,,,,,,5.100713,
QLD,Overall,2020,,,,,,,5.188076,
QLD,Overall,2021,,,,,,,5.275645,
QLD,Overall,2022,,,,,,,5.363276,
QLD,Overall,2023,,,,,,,5.449926,
QLD,Overall,2024,,,,,,,5.536108,
QLD,Overall,2025,,,,,,,5.621537,
QLD,Overall,2026,,,,,,,5.705729,
QLD,Overall,2027,,,,,,,5.788778,
QLD,Overall,2028,,,,,,,5.871437,
QLD,Overall,2029,,,,,,,5.953542,
QLD,Overall,2030,,,,,,,6.035035,
QLD,Overall,2031,,,,,,,6.115868,
QLD,Overall,2032,,,,,,,6.195969,
QLD,Overall,2033,,,,,,,6.275335,
QLD,Overall,2034,,,,,,,6.353975,
QLD,Overall,2035,,,,,,,6.43192,
QLD,Overall,2036,,,,,,,6.509223,
QLD,Overall,2037,,,,,,,6.585944,
QLD,Overall,2038,,,,,,,6.662145,
QLD,Overall,2039,,,,,,,6.737866,
QLD,Overall,2040,,,,,,,6.813147,
QLD,Overall,2041,,,,,,,6.888033,
QLD,Overall,2042,,,,,,,6.962545,
QLD,Overall,2043,,,,,,,7.036715,
QLD,Overall,2044,,,,,,,7.110565,
QLD,Overall,2045,,,,,,,7.184128,
QLD,Overall,2046,,,,,,,7.25744,
QLD,Overall,2047,,,,,,,7.330538,
QLD,Overall,2048,,,,,,,7.403472,
QLD,Overall,2049,,,,,,,7.476286,
QLD,Overall,2050,,,,,,,7.549025,
QLD,Residential,1990,,,,,,,,
QLD,Residential,2005,,,,10.932,,,,
QLD,Residential,2006,,,,,,,,
QLD,Residential,2007,,,,,,,,
QLD,Residential,2008,,,,,,,,
QLD,Residential,2009,,,,11.56317,,,,
QLD,Residential,2010,,,,11.56891,,,,
QLD,Residential,2011,,,,11.619209999999999,,,,
QLD,Residential,2012,,,,11.992090000000001,,,,
QLD,Residential,2013,,,,11.619209999999999,,,,
QLD,Residential,2014,,,,12.15048,,,,
QLD,Residential,2015,,,,13.02265,,,,
QLD,Residential,2016,,,,13.501940000000001,,,,
QLD,Residential,2017,,,,13.28533,,,,
QLD,Residential,2018,,,,13.286100000000001,,,,
QLD,Residential,2019,,,,,,,,
QLD,Residential,2020,,,,,,,,
QLD,Residential,2021,,,,,,,,
QLD,Residential,2022,,,,,,,,
QLD,Residential,2023,,,,,,,,
QLD,Residential,2024,,,,,,,,
QLD,Residential,2025,,,,,,,,
QLD,Residential,2026,,,,,,,,
QLD,Residential,2027,,,,,,,,
QLD,Residential,2028,,,,,,,,
QLD,Residential,2029,,,,,,,,
QLD,Residential,2030,,,,,,,,
QLD,Residential,2031,,,,,,,,
QLD,Residential,2032,,,,,,,,
QLD,Residential,2033,,,,,,,,
QLD,Residential,2034,,,,,,,,
QLD,Residential,2035,,,,,,,,
QLD,Residential,2036,,,,,,,,
QLD,Residential,2037,,,,,,,,
QLD,Residential,2038,,,,,,,,
QLD,Residential,2039,,,,,,,,
QLD,Residential,2040,,,,,,,,
QLD,Residential,2041,,,,,,,,
QLD,Residential,2042,,,,,,,,
QLD,Residential,2043,,,,,,,,
QLD,Residential,2044,,,,,,,,
QLD,Residential,2045,,,,,,,,
QLD,Residential,2046,,,,,,,,
QLD,Residential,2047,,,,,,,,
QLD,Residential,2048,,,,,,,,
QLD,Residential,2049,,,,,,,,
QLD,Residential,2050,,,,,,,,
QLD,Services,1990,,,,,,,,
QLD,Services,2005,,,,2.581,,,,
QLD,Services,2006,,,,,,,,
QLD,Services,2007,,,,,,,,
QLD,Services,2008,,,,,,,,
QLD,Services,2009,,,0.022784787553700968,3.25815,142.996725,,,
QLD,Services,2010,,,0.023654843207633395,3.61159,152.67866999999998,,,
QLD,Services,2011,,,0.02109845487198529,3.45958,163.973145,,,
QLD,Services,2012,,,0.03907928566465152,6.74868,172.692,,,
QLD,Services,2013,,,0.01959868908507708,3.45958,176.52098999999998,,,
QLD,Services,2014,,,0.021706065927856153,3.94949,181.953285,,,
QLD,Services,2015,,,0.020427554618829676,3.88288,190.08051,,,
QLD,Services,2016,,,0.018356003527716713,3.6536999999999997,199.046595,,,
QLD,Services,2017,,,0.018571051037392018,3.88042,208.94994,,,
QLD,Services,2018,,,0.023222914325053308,4.218649999999999,181.65894,,,
QLD,Services,2019,,,,,,,,
QLD,Services,2020,,,,,,,,
QLD,Services,2021,,,,,,,,
QLD,Services,2022,,,,,,,,
QLD,Services,2023,,,,,,,,
QLD,Services,2024,,,,,,,,
QLD,Services,2025,,,,,,,,
QLD,Services,2026,,,,,,,,
QLD,Services,2027,,,,,,,,
QLD,Services,2028,,,,,,,,
QLD,Services,2029,,,,,,,,
QLD,Services,2030,,,,,,,,
QLD,Services,2031,,,,,,,,
QLD,Services,2032,,,,,,,,
QLD,Services,2033,,,,,,,,
QLD,Services,2034,,,,,,,,
QLD,Services,2035,,,,,,,,
QLD,Services,2036,,,,,,,,
QLD,Services,2037,,,,,,,,
QLD,Services,2038,,,,,,,,
QLD,Services,2039,,,,,,,,
QLD,Services,2040,,,,,,,,
QLD,Services,2041,,,,,,,,
QLD,Services,2042,,,,,,,,
QLD,Services,2043,,,,,,,,
QLD,Services,2044,,,,,,,,
QLD,Services,2045,,,,,,,,
QLD,Services,2046,,,,,,,,
QLD,Services,2047,,,,,,,,
QLD,Services,2048,,,,,,,,
QLD,Services,2049,,,,,,,,
QLD,Services,2050,,,,,,,,
SA,Agriculture & Forestry,1990,,,,6.837,,,,
SA,Agriculture & Forestry,2005,,,,,,,,
SA,Agriculture & Forestry,2006,,,,,,,,
SA,Agriculture & Forestry,2007,,,,,,,,
SA,Agriculture & Forestry,2008,,,,,,,,
SA,Agriculture & Forestry,2009,,,1.2416803168457642,5.3782700000000006,4.3314449999999995,,,
SA,Agriculture & Forestry,2010,,,1.0184487622680496,5.12626,5.033399999999999,,,
SA,Agriculture & Forestry,2011,,,1.12419849350846,5.94004,5.283799999999999,,,
SA,Agriculture & Forestry,2012,,,1.179145102549358,5.84402,4.95615,,,
SA,Agriculture & Forestry,2013,,,1.1464105802852902,5.75877,5.023305000000001,,,
SA,Agriculture & Forestry,2014,,,1.1720007807925044,6.00416,5.123,,,
SA,Agriculture & Forestry,2015,,,1.1640664888521532,5.8024,4.9845950000000006,,,
SA,Agriculture & Forestry,2016,,,1.0221091844123387,5.66041,5.5379700000000005,,,
SA,Agriculture & Forestry,2017,,,1.037780504908836,6.15628,5.93216,,,
SA,Agriculture & Forestry,2018,,,1.0827200714415652,5.892390000000001,5.44221,,,
SA,Agriculture & Forestry,2019,,,,,,,,
SA,Agriculture & Forestry,2020,,,,,,,,
SA,Agriculture & Forestry,2021,,,,,,,,
SA,Agriculture & Forestry,2022,,,,,,,,
SA,Agriculture & Forestry,2023,,,,,,,,
SA,Agriculture & Forestry,2024,,,,,,,,
SA,Agriculture & Forestry,2025,,,,,,,,
SA,Agriculture & Forestry,2026,,,,,,,,
SA,Agriculture & Forestry,2027,,,,,,,,
SA,Agriculture & Forestry,2028,,,,,,,,
SA,Agriculture & Forestry,2029,,,,,,,,
SA,Agriculture & Forestry,2030,,,,,,,,
SA,Agriculture & Forestry,2031,,,,,,,,
SA,Agriculture & Forestry,2032,,,,,,,,
SA,Agriculture & Forestry,2033,,,,,,,,
SA,Agriculture & Forestry,2034,,,,,,,,
SA,Agriculture & Forestry,2035,,,,,,,,
SA,Agriculture & Forestry,2036,,,,,,,,
SA,Agriculture & Forestry,2037,,,,,,,,
SA,Agriculture & Forestry,2038,,,,,,,,
SA,Agriculture & Forestry,2039,,,,,,,,
SA,Agriculture & Forestry,2040,,,,,,,,
SA,Agriculture & Forestry,2041,,,,,,,,
SA,Agriculture & Forestry,2042,,,,,,,,
SA,Agriculture & Forestry,2043,,,,,,,,
SA,Agriculture & Forestry,2044,,,,,,,,
SA,Agriculture & Forestry,2045,,,,,,,,
SA,Agriculture & Forestry,2046,,,,,,,,
SA,Agriculture & Forestry,2047,,,,,,,,
SA,Agriculture & Forestry,2048,,,,,,,,
SA,Agriculture & Forestry,2049,,,,,,,,
SA,Agriculture & Forestry,2050,,,,,,,,
SA,Commercial Transport,1990,,,,1.278,,,,
SA,Commercial Transport,2005,,,,,,,,
SA,Commercial Transport,2006,,,,,,,,
SA,Commercial Transport,2007,,,,,,,,
SA,Commercial Transport,2008,,,,,,,,
SA,Commercial Transport,2009,,,0.382201954910762,1.84306,4.822215,,,
SA,Commercial Transport,2010,,,0.37166226949388587,1.88275,5.065755,,,
SA,Commercial Transport,2011,,,0.366389582549402,1.92792,5.261939999999999,,,
SA,Commercial Transport,2012,,,0.37101863986544664,1.8982,5.116185,,,
SA,Commercial Transport,2013,,,0.3891759248502487,1.90948,4.9064700000000006,,,
SA,Commercial Transport,2014,,,0.3676697727311303,1.84127,5.007944999999999,,,
SA,Commercial Transport,2015,,,0.3640663060327101,1.8413599999999999,5.05776,,,
SA,Commercial Transport,2016,,,0.37095151403738696,1.87664,5.05899,,,
SA,Commercial Transport,2017,,,0.3783717110854062,1.94792,5.148165,,,
SA,Commercial Transport,2018,,,0.480275121986352,2.1339200000000003,4.4431199999999995,,,
SA,Commercial Transport,2019,,,,,,,,
SA,Commercial Transport,2020,,,,,,,,
SA,Commercial Transport,2021,,,,,,,,
SA,Commercial Transport,2022,,,,,,,,
SA,Commercial Transport,2023,,,,,,,,
SA,Commercial Transport,2024,,,,,,,,
SA,Commercial Transport,2025,,,,,,,,
SA,Commercial Transport,2026,,,,,,,,
SA,Commercial Transport,2027,,,,,,,,
SA,Commercial Transport,2028,,,,,,,,
SA,Commercial Transport,2029,,,,,,,,
SA,Commercial Transport,2030,,,,,,,,
SA,Commercial Transport,2031,,,,,,,,
SA,Commercial Transport,2032,,,,,,,,
SA,Commercial Transport,2033,,,,,,,,
SA,Commercial Transport,2034,,,,,,,,
SA,Commercial Transport,2035,,,,,,,,
SA,Commercial Transport,2036,,,,,,,,
SA,Commercial Transport,2037,,,,,,,,
SA,Commercial Transport,2038,,,,,,,,
SA,Commercial Transport,2039,,,,,,,,
SA,Commercial Transport,2040,,,,,,,,
SA,Commercial Transport,2041,,,,,,,,
SA,Commercial Transport,2042,,,,,,,,
SA,Commercial Transport,2043,,,,,,,,
SA,Commercial Transport,2044,,,,,,,,
SA,Commercial Transport,2045,,,,,,,,
SA,Commercial Transport,2046,,,,,,,,
SA,Commercial Transport,2047,,,,,,,,
SA,Commercial Transport,2048,,,,,,,,
SA,Commercial Transport,2049,,,,,,,,
SA,Commercial Transport,2050,,,,,,,,
SA,Construction,1990,,,,0.387,,,,
SA,Construction,2005,,,,,,,,
SA,Construction,2006,,,,,,,,
SA,Construction,2007,,,,,,,,
SA,Construction,2008,,,,,,,,
SA,Construction,2009,,,0.065116896128166,0.42701999999999996,6.557745,,,
SA,Construction,2010,,,0.06005341866916866,0.43012,7.16229,,,
SA,Construction,2011,,,0.059181292798689215,0.43199,7.299435,,,
SA,Construction,2012,,,0.058389069936636645,0.43619,7.4704049999999995,,,
SA,Construction,2013,,,0.05955775007452362,0.46752,7.84986,,,
SA,Construction,2014,,,0.06068443711439611,0.49342,8.130915,,,
SA,Construction,2015,,,0.05687887288229608,0.46657,8.202869999999999,,,
SA,Construction,2016,,,0.06445313675704505,0.5353600000000001,8.30619,,,
SA,Construction,2017,,,0.06109382229205624,0.54007,8.84001,,,
SA,Construction,2018,,,0.07985830782999442,0.638,7.98915,,,
SA,Construction,2019,,,,,,,,
SA,Construction,2020,,,,,,,,
SA,Construction,2021,,,,,,,,
SA,Construction,2022,,,,,,,,
SA,Construction,2023,,,,,,,,
SA,Construction,2024,,,,,,,,
SA,Construction,2025,,,,,,,,
SA,Construction,2026,,,,,,,,
SA,Construction,2027,,,,,,,,
SA,Construction,2028,,,,,,,,
SA,Construction,2029,,,,,,,,
SA,Construction,2030,,,,,,,,
SA,Construction,2031,,,,,,,,
SA,Construction,2032,,,,,,,,
SA,Construction,2033,,,,,,,,
SA,Construction,2034,,,,,,,,
SA,Construction,2035,,,,,,,,
SA,Construction,2036,,,,,,,,
SA,Construction,2037,,,,,,,,
SA,Construction,2038,,,,,,,,
SA,Construction,2039,,,,,,,,
SA,Construction,2040,,,,,,,,
SA,Construction,2041,,,,,,,,
SA,Construction,2042,,,,,,,,
SA,Construction,2043,,,,,,,,
SA,Construction,2044,,,,,,,,
SA,Construction,2045,,,,,,,,
SA,Construction,2046,,,,,,,,
SA,Construction,2047,,,,,,,,
SA,Construction,2048,,,,,,,,
SA,Construction,2049,,,,,,,,
SA,Construction,2050,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",1990,,,,8.087,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2005,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2006,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2007,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2008,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2009,,,3.0513288105411527,10.31549,3.380655,,,
SA,"Electricity generation, Gas, Water & Waste Services",2010,,,2.892325996430696,9.99141,3.454455,,,
SA,"Electricity generation, Gas, Water & Waste Services",2011,,,2.435468674471763,8.91798,3.6617100000000002,,,
SA,"Electricity generation, Gas, Water & Waste Services",2012,,,1.9737552158943217,7.7905500000000005,3.94707,,,
SA,"Electricity generation, Gas, Water & Waste Services",2013,,,1.756903165574332,7.0005299999999995,3.984585,,,
SA,"Electricity generation, Gas, Water & Waste Services",2014,,,1.5436384010467,6.20582,4.020255,,,
SA,"Electricity generation, Gas, Water & Waste Services",2015,,,1.5508940187557734,6.41335,4.135260000000001,,,
SA,"Electricity generation, Gas, Water & Waste Services",2016,,,1.6246662809583228,6.99219,4.303769999999999,,,
SA,"Electricity generation, Gas, Water & Waste Services",2017,,,1.0540654717257671,4.8904,4.6395599999999995,,,
SA,"Electricity generation, Gas, Water & Waste Services",2018,,,1.183339422725612,4.8582,4.1055,,,
SA,"Electricity generation, Gas, Water & Waste Services",2019,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2020,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2021,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2022,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2023,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2024,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2025,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2026,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2027,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2028,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2029,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2030,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2031,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2032,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2033,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2034,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2035,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2036,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2037,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2038,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2039,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2040,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2041,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2042,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2043,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2044,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2045,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2046,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2047,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2048,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2049,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2050,,,,,,,,
SA,LULUCF,1990,,,,4.983,,,,
SA,LULUCF,2005,,,,,,,,
SA,LULUCF,2006,,,,,,,,
SA,LULUCF,2007,,,,,,,,
SA,LULUCF,2008,,,,,,,,
SA,LULUCF,2009,,,,-4.06102,,,,
SA,LULUCF,2010,,,,-8.12756,,,,
SA,LULUCF,2011,,,,-10.50469,,,,
SA,LULUCF,2012,,,,-7.24045,,,,
SA,LULUCF,2013,,,,-5.20679,,,,
SA,LULUCF,2014,,,,-2.37887,,,,
SA,LULUCF,2015,,,,-2.29177,,,,
SA,LULUCF,2016,,,,-6.10579,,,,
SA,LULUCF,2017,,,,-7.27171,,,,
SA,LULUCF,2018,,,,-4.6833100000000005,,,,
SA,LULUCF,2019,,,,,,,,
SA,LULUCF,2020,,,,,,,,
SA,LULUCF,2021,,,,,,,,
SA,LULUCF,2022,,,,,,,,
SA,LULUCF,2023,,,,,,,,
SA,LULUCF,2024,,,,,,,,
SA,LULUCF,2025,,,,,,,,
SA,LULUCF,2026,,,,,,,,
SA,LULUCF,2027,,,,,,,,
SA,LULUCF,2028,,,,,,,,
SA,LULUCF,2029,,,,,,,,
SA,LULUCF,2030,,,,,,,,
SA,LULUCF,2031,,,,,,,,
SA,LULUCF,2032,,,,,,,,
SA,LULUCF,2033,,,,,,,,
SA,LULUCF,2034,,,,,,,,
SA,LULUCF,2035,,,,,,,,
SA,LULUCF,2036,,,,,,,,
SA,LULUCF,2037,,,,,,,,
SA,LULUCF,2038,,,,,,,,
SA,LULUCF,2039,,,,,,,,
SA,LULUCF,2040,,,,,,,,
SA,LULUCF,2041,,,,,,,,
SA,LULUCF,2042,,,,,,,,
SA,LULUCF,2043,,,,,,,,
SA,LULUCF,2044,,,,,,,,
SA,LULUCF,2045,,,,,,,,
SA,LULUCF,2046,,,,,,,,
SA,LULUCF,2047,,,,,,,,
SA,LULUCF,2048,,,,,,,,
SA,LULUCF,2049,,,,,,,,
SA,LULUCF,2050,,,,,,,,
SA,Manufacturing,1990,,,,4.913,,,,
SA,Manufacturing,2005,,,,,,,,
SA,Manufacturing,2006,,,,,,,,
SA,Manufacturing,2007,,,,,,,,
SA,Manufacturing,2008,,,,,,,,
SA,Manufacturing,2009,,,0.45760267321642767,4.80675,10.5042,,,
SA,Manufacturing,2010,,,0.4647342171698618,4.7439,10.20777,,,
SA,Manufacturing,2011,,,0.4388137944200963,4.45907,10.161645,,,
SA,Manufacturing,2012,,,0.5413223097748218,5.232729999999999,9.66657,,,
SA,Manufacturing,2013,,,0.5449684223811668,4.92243,9.032504999999999,,,
SA,Manufacturing,2014,,,0.48532491080306484,4.35624,8.975925,,,
SA,Manufacturing,2015,,,0.4628144111731127,3.9748699999999997,8.588475,,,
SA,Manufacturing,2016,,,0.4741468292073247,3.88849,8.201025,,,
SA,Manufacturing,2017,,,0.482538775254261,4.00153,8.29266,,,
SA,Manufacturing,2018,,,0.7126498798350615,4.9135,6.894690000000001,,,
SA,Manufacturing,2019,,,,,,,,
SA,Manufacturing,2020,,,,,,,,
SA,Manufacturing,2021,,,,,,,,
SA,Manufacturing,2022,,,,,,,,
SA,Manufacturing,2023,,,,,,,,
SA,Manufacturing,2024,,,,,,,,
SA,Manufacturing,2025,,,,,,,,
SA,Manufacturing,2026,,,,,,,,
SA,Manufacturing,2027,,,,,,,,
SA,Manufacturing,2028,,,,,,,,
SA,Manufacturing,2029,,,,,,,,
SA,Manufacturing,2030,,,,,,,,
SA,Manufacturing,2031,,,,,,,,
SA,Manufacturing,2032,,,,,,,,
SA,Manufacturing,2033,,,,,,,,
SA,Manufacturing,2034,,,,,,,,
SA,Manufacturing,2035,,,,,,,,
SA,Manufacturing,2036,,,,,,,,
SA,Manufacturing,2037,,,,,,,,
SA,Manufacturing,2038,,,,,,,,
SA,Manufacturing,2039,,,,,,,,
SA,Manufacturing,2040,,,,,,,,
SA,Manufacturing,2041,,,,,,,,
SA,Manufacturing,2042,,,,,,,,
SA,Manufacturing,2043,,,,,,,,
SA,Manufacturing,2044,,,,,,,,
SA,Manufacturing,2045,,,,,,,,
SA,Manufacturing,2046,,,,,,,,
SA,Manufacturing,2047,,,,,,,,
SA,Manufacturing,2048,,,,,,,,
SA,Manufacturing,2049,,,,,,,,
SA,Manufacturing,2050,,,,,,,,
SA,Mining,1990,,,,5.11,,,,
SA,Mining,2005,,,,,,,,
SA,Mining,2006,,,,,,,,
SA,Mining,2007,,,,,,,,
SA,Mining,2008,,,,,,,,
SA,Mining,2009,,,0.8362842179471642,3.20881,3.8369850000000003,,,
SA,Mining,2010,,,0.7471683785531854,3.38474,4.53009,,,
SA,Mining,2011,,,0.6618213094529222,3.4010599999999998,5.13894,,,
SA,Mining,2012,,,0.7068388330942132,3.5989299999999997,5.091585,,,
SA,Mining,2013,,,0.7064708714942238,3.7778,5.347425,,,
SA,Mining,2014,,,0.7878317249263155,4.09368,5.196135,,,
SA,Mining,2015,,,0.8242957330498009,3.8375500000000002,4.65555,,,
SA,Mining,2016,,,0.8754285363254679,3.70519,4.23243,,,
SA,Mining,2017,,,0.9620716042915325,3.74648,3.89418,,,
SA,Mining,2018,,,1.0154592661956245,3.57858,3.5241,,,
SA,Mining,2019,,,,,,,,
SA,Mining,2020,,,,,,,,
SA,Mining,2021,,,,,,,,
SA,Mining,2022,,,,,,,,
SA,Mining,2023,,,,,,,,
SA,Mining,2024,,,,,,,,
SA,Mining,2025,,,,,,,,
SA,Mining,2026,,,,,,,,
SA,Mining,2027,,,,,,,,
SA,Mining,2028,,,,,,,,
SA,Mining,2029,,,,,,,,
SA,Mining,2030,,,,,,,,
SA,Mining,2031,,,,,,,,
SA,Mining,2032,,,,,,,,
SA,Mining,2033,,,,,,,,
SA,Mining,2034,,,,,,,,
SA,Mining,2035,,,,,,,,
SA,Mining,2036,,,,,,,,
SA,Mining,2037,,,,,,,,
SA,Mining,2038,,,,,,,,
SA,Mining,2039,,,,,,,,
SA,Mining,2040,,,,,,,,
SA,Mining,2041,,,,,,,,
SA,Mining,2042,,,,,,,,
SA,Mining,2043,,,,,,,,
SA,Mining,2044,,,,,,,,
SA,Mining,2045,,,,,,,,
SA,Mining,2046,,,,,,,,
SA,Mining,2047,,,,,,,,
SA,Mining,2048,,,,,,,,
SA,Mining,2049,,,,,,,,
SA,Mining,2050,,,,,,,,
SA,Overall,1990,,,,,,,,
SA,Overall,2005,,,,,,,,
SA,Overall,2006,,,,,,,,
SA,Overall,2007,,,,,,,,
SA,Overall,2008,,,,,,,,
SA,Overall,2009,,,,,,17.266769511132438,1.608902,2.9311480748982848
SA,Overall,2010,,,,,,14.333524649700546,1.627322,2.9008211036291525
SA,Overall,2011,,,,,,12.403455935360395,1.639614,2.845468506611922
SA,Overall,2012,,,,,,14.022236641566947,1.656725,2.7632165869411036
SA,Overall,2013,,,,,,14.567391450013401,1.671488,2.752637171191178
SA,Overall,2014,,,,,,15.779571948107378,1.686945,2.799415511471921
SA,Overall,2015,,,,,,15.43092478955328,1.700668,2.8932160774472147
SA,Overall,2016,,,,,,13.23579569172423,1.712843,2.8347548491017567
SA,Overall,2017,,,,,,11.724706070728672,1.723714,2.8439810780674755
SA,Overall,2018,,,,,,13.5254487739544,1.735172,2.919699026955253
SA,Overall,2019,,,,,,,1.747363,
SA,Overall,2020,,,,,,,1.760207,
SA,Overall,2021,,,,,,,1.773127,
SA,Overall,2022,,,,,,,1.786534,
SA,Overall,2023,,,,,,,1.799773,
SA,Overall,2024,,,,,,,1.813334,
SA,Overall,2025,,,,,,,1.826655,
